Class Enrollment Summary by Term,,,,,,,,,,,,,
Time run: 2/10/2021 6:30:04 AM,,,,,,,,,,,,,
,,,,,,,,,,,,,
Course ID,Course Title,Course Name,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
217868,HEB 1387,Physiologic Synchronization,1,Human Evolutionary Biology,"Natterson-Horowitz,Barbara",3,0,0,0,0,0,0,3
204010,HEB 1410,Gut Microbiome & Human Health,1,Human Evolutionary Biology,"Carmody,Rachel Naomi",15,0,0,2,0,0,0,17
116069,HEB 1420,Human Evolutionary Anatomy,1,Human Evolutionary Biology,"Roach,Neil Thomas",11,0,0,0,0,0,0,11
109815,HEB 1451,Primate Functional Genetics,1,Human Evolutionary Biology,"Capellini,Terence D.",7,2,0,0,0,0,0,9
203909,HEB 1610,Genes and Human Adaptations,1,Human Evolutionary Biology,"Ruvolo,Maryellen",7,0,0,0,0,0,0,7
206978,HEB 2490,Issues in Human Evolution,1,Human Evolutionary Biology,"Green,Daniel Russell",0,3,0,0,0,0,0,3
126279,HEB 3000,Reading and Research,2,Human Evolutionary Biology,"Carmody,Rachel Naomi",0,1,0,0,0,0,0,1
126279,HEB 3000,Reading and Research,4,Human Evolutionary Biology,"Henrich,Joseph",0,1,0,0,0,0,0,1
126279,HEB 3000,Reading and Research,5,Human Evolutionary Biology,"Lieberman,Daniel E.",0,3,0,0,0,0,0,3
126279,HEB 3000,Reading and Research,6,Human Evolutionary Biology,"Hecht,Erin Elisabeth",0,2,0,0,0,0,0,2
126280,HEB 3001,Reading for General Exam,1,Human Evolutionary Biology,"Capellini,Terence D.",0,1,0,0,0,0,0,1
212556,HEB 3300,Teaching Fellowship,1,Human Evolutionary Biology,"Henrich,Joseph",0,3,0,0,0,0,0,3
212556,HEB 3300,Teaching Fellowship,6,Human Evolutionary Biology,"Carmody,Rachel Naomi",0,2,0,0,0,0,0,2
117873,HEB 3310,Experimental Methods in HEB,1,Human Evolutionary Biology,"Capellini,Terence D.",0,1,0,0,0,0,0,1
117873,HEB 3310,Experimental Methods in HEB,2,Human Evolutionary Biology,"Carmody,Rachel Naomi",0,1,0,0,0,0,0,1
117873,HEB 3310,Experimental Methods in HEB,4,Human Evolutionary Biology,"Lieberman,Daniel E.",0,2,0,0,0,0,0,2
126282,HEB 3400,Adv Reading & Research,1,Human Evolutionary Biology,"Capellini,Terence D.",0,3,0,0,0,0,0,3
126282,HEB 3400,Adv Reading & Research,2,Human Evolutionary Biology,"Carmody,Rachel Naomi",0,2,0,0,0,0,0,2
126282,HEB 3400,Adv Reading & Research,3,Human Evolutionary Biology,"Hecht,Erin Elisabeth",0,1,0,0,0,0,0,1
126282,HEB 3400,Adv Reading & Research,4,Human Evolutionary Biology,"Henrich,Joseph",0,3,0,0,0,0,0,3
126282,HEB 3400,Adv Reading & Research,5,Human Evolutionary Biology,"Lieberman,Daniel E.",0,2,0,0,0,0,0,2
126283,HEB 3500,Doctoral Dissertation,1,Human Evolutionary Biology,"Capellini,Terence D.",0,1,0,0,0,0,0,1
126283,HEB 3500,Doctoral Dissertation,2,Human Evolutionary Biology,"Carmody,Rachel Naomi",0,2,0,0,0,0,0,2
126283,HEB 3500,Doctoral Dissertation,5,Human Evolutionary Biology,"Lieberman,Daniel E.",0,2,0,0,0,0,0,2
160709,HEB 3596,Lab Methods in Dev Gen,1,Human Evolutionary Biology,"Capellini,Terence D.",0,1,0,0,0,0,0,1
126616,HEB 3600,Current Issues in HEB,1,Human Evolutionary Biology,"Lieberman,Daniel E.",0,1,0,0,0,0,0,1
122594,HEB 91R,Supervised Reading & Research,1,Human Evolutionary Biology,"Roach,Neil Thomas",5,0,0,0,0,0,0,5
122625,HEB 97,Sophomore Tutorial in H.E.B.,1,Human Evolutionary Biology,"Green,Daniel Russell",16,0,0,0,0,0,0,16
122625,HEB 97,Sophomore Tutorial in H.E.B.,T001,Human Evolutionary Biology,"Green,Daniel Russell",0,0,0,0,0,0,0,0
122625,HEB 97,Sophomore Tutorial in H.E.B.,T002,Human Evolutionary Biology,"Green,Daniel Russell",0,0,0,0,0,0,0,0
205571,HEB 99B,Tutorial - Senior Year,1,Human Evolutionary Biology,"Kessler,Sarah Elizabeth",12,0,0,0,0,0,0,12
211072,HEBREW 137,"Child Sacrifice, Pros and Cons",1,Near Eastern Languages & Civ,"Stern,David",0,0,1,0,0,0,0,1
120896,HEBREW 235,The Binding of Isaac (Aqedah),1,Near Eastern Languages & Civ,"Levenson,Jon D.",0,1,0,0,0,0,0,1
210972,HEBREW 255,The Passover Haggadah,1,Near Eastern Languages & Civ,"Stern,David",0,2,0,0,0,0,0,2
159973,HIND-URD 101B,Introductory Hindi-Urdu,1,South Asian Studies,"Delacy,Richard Somers",13,1,0,2,0,0,0,16
159973,HIND-URD 101B,Introductory Hindi-Urdu,2,South Asian Studies,"Kovacs,Hajnalka",0,1,0,1,0,0,0,2
159974,HIND-URD 102B,Intermediate Hindi-Urdu,1,South Asian Studies,"Delacy,Richard Somers",2,1,0,3,0,0,0,6
115586,HIND-URD 103BR,Advanced Hindi-Urdu,1,South Asian Studies,"Kovacs,Hajnalka",1,1,0,1,0,0,0,3
145866,HIND-URD 104,Classical Urdu Ghazal,1,South Asian Studies,"Kovacs,Hajnalka",0,2,0,2,0,0,0,4
115587,HIND-URD 105R,Topics in Hindi-Urdu Literatur,3,South Asian Studies,"Kovacs,Hajnalka",0,4,0,0,0,0,0,4
123790,HIND-URD 123,Bollywood and Beyond,1,South Asian Studies,"Delacy,Richard Somers",13,0,1,0,0,0,0,14
107375,HIND-URD 91R,Hindi-Urdu Supervised Readings,2,South Asian Studies,"Delacy,Richard Somers",0,0,0,1,0,0,0,1
205257,HIST 1001,The War in Vietnam,1,History,"Logevall,Fredrik",48,1,0,1,0,0,0,50
212669,HIST 1002,The 20th Century United States,1,History,"McGirr,Lisa M.",24,1,0,0,0,0,0,25
207529,HIST 1004,Modern Europe,1,History,"Heelan,Carla",24,0,1,3,0,0,0,28
212666,HIST 1015,Native American Women,1,History,"Miles,Tiya",15,4,0,1,0,0,0,20
142657,HIST 1023,Japan in Asia and the World,1,History,"Gordon,Andrew D.",6,1,0,1,0,0,0,8
108059,HIST 1035,Byzantine Civilization,1,History,"Angelov,Dimiter Georgiev",14,2,0,0,0,0,0,16
159593,HIST 1039,First Empires,1,History,"Pizzorno,Gabriel",21,2,0,3,0,0,0,26
216003,HIST 12G,Atlantic Slave Wars,1,History,"Brown,Vincent",7,2,0,0,0,0,0,9
216181,HIST 12H,How Empires Fall,1,History,"Gruber,Henry",15,0,0,0,0,0,0,15
216117,HIST 12K,"Arabs, Jews, and “Arab Jews”",1,History,"Kahlenberg,Caroline",5,0,0,0,0,0,0,5
216116,HIST 12L,Power and Protest,1,History,"McGirr,Lisa M.",9,0,0,0,0,0,0,9
216001,HIST 12M,Abolitionist Women,1,History,"Miles,Tiya",13,0,0,0,0,0,0,13
217623,HIST 12N,Abolition Ecologies: Nature,1,History,"Croog,Rebecca",3,0,0,2,0,1,0,6
126546,HIST 1324,"French Social Thought, Durkhei",1,History,"Gordon,Peter E.",22,7,0,5,0,0,0,34
159640,HIST 13C,St. Louis,1,History,"Johnson,Walter",5,0,0,0,0,0,0,5
127948,HIST 1405,"Am Legal History, 1776-1865",1,History,"Gordon-Reed,Annette",5,1,0,1,0,0,0,7
126293,HIST 1433,History of American Populisms,1,History,"Flehinger,Brett",16,0,0,0,0,0,0,16
217465,HIST 14W,Soulcraft and Statecraft,1,History,"Hankins,James",3,0,0,0,0,0,0,3
109621,HIST 1602,Modern China,1,History,"Ghosh,Arunabh",18,3,0,1,0,0,0,22
205113,HIST 1610,East Asian Environments,1,History,"Miller,Ian J.",4,2,0,0,0,0,0,6
212928,HIST 1636,Intro to Harvard History,1,History,"Nowak,Zach",240,0,0,1,2,0,0,243
107925,HIST 1911,Pacific History,1,History,"Armitage,David R.",9,4,0,1,0,0,0,14
212656,HIST 1919,Austrian History in Literature,1,History,"Frank Johnson,Alison",3,1,0,0,0,0,0,4
217616,HIST 1933,Literature and Urban History,1,History,"Chalhoub,Sidney",4,1,0,0,0,0,0,5
217621,HIST 1934,Topics in Music from 1800,1,History,"Gordon,Peter E.",7,0,0,1,0,0,0,8
159555,HIST 1937,Social Revolutions in Latin Am,1,History,"de la Fuente,Alejandro",11,2,0,1,0,0,0,14
124016,HIST 1951,Japanese Imperialism,1,History,"Miller,Ian J.",9,3,0,0,0,0,0,12
217521,HIST 1955,Pandemics in History,1,History,"Manela,Erez",4,0,0,0,0,0,0,4
0,HIST 1973B,Re-Wilding Harvard,1,History,"Chaplin,Joyce E.",3,1,0,1,0,0,0,5
216004,HIST 1982,The Nuclear Age,1,History,"Plokhii,Serhii",2,5,0,0,0,0,0,7
0,HIST 2008B,Jewish History as World,1,History,"Penslar,Derek",0,4,0,1,0,0,0,5
205068,HIST 2056,Reading in Late Antique,1,History,"McCormick,Michael",0,4,0,0,0,0,0,4
112622,HIST 2080,Medieval Law,1,History,"Donahue Jr,Charles",0,2,0,0,0,0,0,2
122848,HIST 2272,The Soviet Union: Seminar,1,History,"Martin,Terry",0,5,0,0,0,0,0,5
0,HIST 2341B,Religion and Public Life,1,History,"Brekus,Catherine A",0,6,0,0,0,0,0,6
114882,HIST 2442,Readings in the History,1,History,"Johnson,Walter",0,7,0,0,0,0,0,7
203326,HIST 2525B,Administrating Differences,1,History,"de la Fuente,Alejandro",1,6,0,0,0,0,0,7
124013,HIST 2653,Historiography of Modern Japan,1,History,"Gordon,Andrew D.",0,2,0,0,0,0,0,2
212680,HIST 2955B,History of Global Capitalism,1,History,"Beckert,Sven",0,9,0,1,0,0,0,10
114064,HIST 3000,Direction of Doctoral Disserta,3,History,"Angelov,Dimiter Georgiev",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,4,History,"Armitage,David R.",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,5,History,"Beckert,Sven",0,4,0,0,0,0,0,4
114064,HIST 3000,Direction of Doctoral Disserta,7,History,"Bose,Sugata",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,8,History,"Brown,Vincent",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,11,History,"Chalhoub,Sidney",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,12,History,"Chaplin,Joyce E.",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,13,History,"Cohen,Lizabeth",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,15,History,"de la Fuente,Alejandro",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,16,History,"Deloria,Philip",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,18,History,"Elkins,Caroline",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,23,History,"Gordon,Peter E.",0,2,0,0,0,0,0,2
114064,HIST 3000,Direction of Doctoral Disserta,26,History,"Herzog,Tamar",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,27,History,"Higginbotham,Evelyn Brooks",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,30,History,"Jasanoff,Maya",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,31,History,"Frank Johnson,Alison",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,32,History,"Johnson,Walter",0,2,0,0,0,0,0,2
114064,HIST 3000,Direction of Doctoral Disserta,33,History,"Kafadar,Cemal",0,2,0,0,0,0,0,2
114064,HIST 3000,Direction of Doctoral Disserta,36,History,"Kloppenberg,James",0,2,0,0,0,0,0,2
114064,HIST 3000,Direction of Doctoral Disserta,38,History,"Lewis,Mary D.",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,40,History,"Manela,Erez",0,2,0,0,0,0,0,2
114064,HIST 3000,Direction of Doctoral Disserta,41,History,"Martin,Terry",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,42,History,"McCormick,Michael",0,2,0,0,0,0,0,2
114064,HIST 3000,Direction of Doctoral Disserta,43,History,"McGirr,Lisa M.",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,44,History,"Miles,Tiya",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,45,History,"Miller,Ian J.",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,46,History,"Najmabadi,Afsaneh",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,48,History,"Plokhii,Serhii",0,2,0,0,0,0,0,2
114064,HIST 3000,Direction of Doctoral Disserta,50,History,"Rothschild,Emma",0,1,0,0,0,0,0,1
114064,HIST 3000,Direction of Doctoral Disserta,51,History,"Smail,Daniel Lord",0,2,0,0,0,0,0,2
114064,HIST 3000,Direction of Doctoral Disserta,53,History,"Weld,Kirsten A.",0,1,0,0,0,0,0,1
208298,HIST 3001,Teaching,1,History,,0,38,0,0,0,0,0,38
208299,HIST 3002,Research,1,History,,0,21,0,0,0,0,0,21
208300,HIST 3003,Course Work,1,History,,0,16,0,0,0,0,0,16
112981,HIST 3010,Reading and Research,1,History,"Akyeampong,Emmanuel",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,2,History,"Amrith,Sunil",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,5,History,"Beckert,Sven",0,3,0,0,0,0,0,3
112981,HIST 3010,Reading and Research,6,History,"Blair,Ann M.",0,9,0,0,0,0,0,9
112981,HIST 3010,Reading and Research,7,History,"Bose,Sugata",0,3,0,0,0,0,0,3
112981,HIST 3010,Reading and Research,8,History,"Brown,Vincent",0,5,0,0,0,0,0,5
112981,HIST 3010,Reading and Research,10,History,"Bsheer,Rosie",0,6,0,0,0,0,0,6
112981,HIST 3010,Reading and Research,11,History,"Chalhoub,Sidney",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,13,History,"Cohen,Lizabeth",0,4,0,0,0,0,0,4
112981,HIST 3010,Reading and Research,15,History,"de la Fuente,Alejandro",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,16,History,"Deloria,Philip",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,17,History,"Dench,Emma",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,18,History,"Elkins,Caroline",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,21,History,"Ghosh,Arunabh",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,22,History,"Gordon,Andrew D.",0,3,0,0,0,0,0,3
112981,HIST 3010,Reading and Research,23,History,"Gordon,Peter E.",0,3,0,0,0,0,0,3
112981,HIST 3010,Reading and Research,25,History,"Hankins,James",0,4,0,0,0,0,0,4
112981,HIST 3010,Reading and Research,26,History,"Herzog,Tamar",0,3,0,0,0,0,0,3
112981,HIST 3010,Reading and Research,28,History,"Hinton,Elizabeth Kai",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,29,History,"Howell,David L",0,3,0,0,0,0,0,3
112981,HIST 3010,Reading and Research,30,History,"Jasanoff,Maya",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,31,History,"Frank Johnson,Alison",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,32,History,"Johnson,Walter",0,3,0,0,0,0,0,3
112981,HIST 3010,Reading and Research,33,History,"Kafadar,Cemal",0,4,0,0,0,0,0,4
112981,HIST 3010,Reading and Research,44,History,"Miles,Tiya",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,45,History,"Miller,Ian J.",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,48,History,"Plokhii,Serhii",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,50,History,"Rothschild,Emma",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,51,History,"Smail,Daniel Lord",0,2,0,0,0,0,0,2
112981,HIST 3010,Reading and Research,52,History,"Szonyi,Michael",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,53,History,"Weld,Kirsten A.",0,1,0,0,0,0,0,1
112981,HIST 3010,Reading and Research,57,History,"Landau,Justine Karen",0,1,0,0,0,0,0,1
160386,HIST 3920B,Colloquium on Teaching,1,History,"Chalhoub,Sidney",0,16,0,0,0,0,0,16
108055,HIST 80G,Travelers to Byzantium,1,History,"Angelov,Dimiter Georgiev",3,2,0,1,0,0,0,6
117904,HIST 82D,French Colonial Encounters,1,History,"Lewis,Mary D.",7,0,0,0,0,0,0,7
110365,HIST 84G,Harvard and Slavery,1,History,"Beckert,Sven",4,0,0,0,0,0,0,4
110758,HIST 91R,Supervised Reading and Researc,1,History,"McGirr,Lisa M.",2,0,0,0,0,0,0,2
109927,HIST 97B,What is Intellectual History?,1,History,"Blair,Ann M.",8,0,0,0,0,0,0,8
109930,HIST 97E,What is Imperial History?,1,History,"Bose,Sugata",11,0,0,0,0,0,0,11
110445,HIST 97H,What is Urban History?,1,History,"Cohen,Lizabeth",8,0,0,0,0,0,0,8
110446,HIST 97I,What is Biography?,1,History,"Lepore,Jill",7,0,0,0,0,0,0,7
215835,HIST 97P,"""What is Indigenous History?""",1,History,"Deloria,Philip",8,0,0,0,0,0,0,8
159975,HIST 99B,Senior Thesis Tutorial,1,History,"Heelan,Carla",22,0,0,0,0,0,0,22
127654,HIST-LIT 90AN,God Save the Queen,1,History & Literature,"Gilsdorf,Sean J.",8,0,0,0,0,0,0,8
212825,HIST-LIT 90DV,Red Scares,1,History & Literature,"Biel,Steven",9,0,0,0,1,0,0,10
213374,HIST-LIT 90DZ,Too Soon?,1,History & Literature,"Brackney,Kathryn Leigh",6,0,0,0,0,0,0,6
216231,HIST-LIT 90EI,Islam in Early America,1,History & Literature,"Urus,Arianne Sedef",7,0,0,0,0,0,0,7
216232,HIST-LIT 90EJ,Espionage: A Cultural History,1,History & Literature,"White,Duncan E.",10,0,0,0,0,0,0,10
216233,HIST-LIT 90EK,American Noir,1,History & Literature,"Allan,Angela S.",10,0,0,0,0,0,0,10
216326,HIST-LIT 90ES,Prison Abolition,1,History & Literature,"Dichter,Thomas",24,0,0,0,0,0,0,24
217633,HIST-LIT 90ET,Asian America’s Vietnam War,1,History & Literature,"Nguyen,Catherine H.",9,0,0,1,0,0,0,10
113717,HIST-LIT 97,Tutorial - Sophomore Year,1,History & Literature,"Kaminsky,Lauren",26,0,0,0,0,0,0,26
111935,HIST-LIT 98,Tutorial - Junior Year,1,History & Literature,"Kaminsky,Lauren",28,0,0,0,0,0,0,28
115758,HIST-LIT 99,Tutorial - Senior Year,1,History & Literature,"Kaminsky,Lauren",45,0,0,0,0,0,0,45
213529,HISTSCI 123CS,American Astronomy,1,History of Science,"Schechner,Sara",3,1,0,0,0,0,0,4
205361,HISTSCI 147V,Visualizing Medicine,1,History of Science,"Bayoumi,Soha",23,0,0,0,0,0,0,23
216802,HISTSCI 148,Health Disparities in America,1,History of Science,"Hammonds,Evelynn M.",45,0,0,0,0,0,0,45
156325,HISTSCI 178,Psychotherapy,1,History of Science,"Lunbeck,Elizabeth",18,0,0,0,0,0,0,18
107619,HISTSCI 185,Communicating Science,1,History of Science,"Csiszar,Alex",11,0,0,0,0,0,0,11
208317,HISTSCI 187,History of Information,1,History of Science,"Csiszar,Alex",10,0,0,0,0,0,0,10
203610,HISTSCI 189,Technology and Society,1,History of Science,"Hersch,Matthew H",23,0,0,0,0,0,0,23
217788,HISTSCI 190,Science @ Work,1,History of Science,"Seow,Victor",5,1,0,1,0,0,0,7
217640,HISTSCI 195CU,The Technology of Work,1,History of Science,"Unger,David Stephen",17,0,0,1,0,0,0,18
207909,HISTSCI 212,Death in the Age of Plague,1,History of Science,"Marcus,Hannah",0,12,1,1,0,0,0,14
217646,HISTSCI 229,The Nuclear Age,1,History of Science,"Wilson,Benjamin Tyler",2,0,0,0,0,0,0,2
126322,HISTSCI 247,Current Issues Hist of Med,1,History of Science,"Brandt,Allan M.",1,2,0,0,0,0,0,3
205434,HISTSCI 280,Science and New Technologies,1,History of Science,"Soto Laveaga,Gabriela",2,5,0,0,0,0,0,7
160503,HISTSCI 283,History of Technology,1,History of Science,"Hersch,Matthew H",1,2,0,0,0,0,0,3
217876,HISTSCI 291HT,The University,1,History of Science,"Galison,Peter",1,3,0,0,0,0,0,4
203706,HISTSCI 293,Knowledge and Ignorance,1,History of Science,"Oreskes,Naomi",2,3,0,0,0,0,0,5
112941,HISTSCI 300,Doctoral Dissertations,3,History of Science,"Browne,Janet",0,1,0,0,0,0,0,1
112941,HISTSCI 300,Doctoral Dissertations,6,History of Science,"Galison,Peter",0,5,0,0,0,0,0,5
112941,HISTSCI 300,Doctoral Dissertations,7,History of Science,"Hammonds,Evelynn M.",0,2,0,0,0,0,0,2
112941,HISTSCI 300,Doctoral Dissertations,8,History of Science,"Harrington,Anne",0,1,0,0,0,0,0,1
112941,HISTSCI 300,Doctoral Dissertations,10,History of Science,"Jasanoff,Sheila",0,1,0,0,0,0,0,1
112941,HISTSCI 300,Doctoral Dissertations,11,History of Science,"Jones,David Shumway",0,8,0,0,0,0,0,8
112941,HISTSCI 300,Doctoral Dissertations,12,History of Science,"Kuriyama,Shigehisa",0,1,0,0,0,0,0,1
112941,HISTSCI 300,Doctoral Dissertations,13,History of Science,"Lemov,Rebecca",0,2,0,0,0,0,0,2
112941,HISTSCI 300,Doctoral Dissertations,14,History of Science,"Lunbeck,Elizabeth",0,3,0,0,0,0,0,3
112941,HISTSCI 300,Doctoral Dissertations,16,History of Science,"Oreskes,Naomi",0,4,0,0,0,0,0,4
112941,HISTSCI 300,Doctoral Dissertations,17,History of Science,"Park,Katharine",0,1,0,0,0,0,0,1
112941,HISTSCI 300,Doctoral Dissertations,20,History of Science,"Richardson,Sarah S",0,1,0,0,0,0,0,1
112941,HISTSCI 300,Doctoral Dissertations,24,History of Science,"Soto Laveaga,Gabriela",0,3,0,0,0,0,0,3
116549,HISTSCI 301,Reading and Research,1,History of Science,"Alam,Eram",0,1,0,0,0,0,0,1
116549,HISTSCI 301,Reading and Research,4,History of Science,"Chaplin,Joyce E.",0,1,0,0,0,0,0,1
116549,HISTSCI 301,Reading and Research,5,History of Science,"Csiszar,Alex",0,1,0,0,0,0,0,1
116549,HISTSCI 301,Reading and Research,7,History of Science,"Galison,Peter",0,2,0,0,0,0,0,2
116549,HISTSCI 301,Reading and Research,12,History of Science,"Jones,David Shumway",0,1,0,0,0,0,0,1
116549,HISTSCI 301,Reading and Research,14,History of Science,"Lemov,Rebecca",0,2,0,0,0,0,0,2
116549,HISTSCI 301,Reading and Research,19,History of Science,"Oreskes,Naomi",0,2,0,0,0,0,0,2
116549,HISTSCI 301,Reading and Research,20,History of Science,"Park,Katharine",0,1,0,0,0,0,0,1
116549,HISTSCI 301,Reading and Research,26,History of Science,"Seow,Victor",0,1,0,0,0,0,0,1
115473,HISTSCI 302,Guided Research,21,History of Science,"Richardson,Sarah S",0,1,0,0,0,0,0,1
203603,HISTSCI 303B,Research Methods,1,History of Science,"Lemov,Rebecca",0,9,0,0,0,0,0,9
216469,HISTSCI 304B,History Beyond the Classroom,1,History of Science,"Galison,Peter",0,13,0,0,0,0,0,13
208313,HISTSCI 311,Pre-prospectus Course Work,1,History of Science,,0,4,1,0,0,0,0,5
208315,HISTSCI 312,Teaching Fellowship,1,History of Science,,0,16,0,0,0,0,0,16
110583,HISTSCI 91R,Supervised Reading & Research,1,History of Science,"Harrington,Anne",1,0,0,0,0,0,0,1
115419,HISTSCI 97,Tutorial - Sophomore Year,1,History of Science,"Harrington,Anne",34,0,0,0,0,0,0,34
109660,HISTSCI 98,Tutorial - Junior Year,1,History of Science,"Lemov,Rebecca",2,0,0,0,0,0,0,2
109263,HISTSCI 99B,Tutorial - Senior Year,1,History of Science,"Weidman,Nadine Michele",15,0,0,0,0,0,0,15
109263,HISTSCI 99B,Tutorial - Senior Year,2,History of Science,"Weidman,Nadine Michele",4,0,0,0,0,0,0,4
159614,HLTHPOL 2000B,Core Course in Health Policy,1,Health Policy,"Newhouse,Joseph P.",0,14,0,0,0,0,0,14
208354,HLTHPOL 3001,Coursework and Research,1,Health Policy,,0,16,0,0,0,0,0,16
207864,HLTHPOL 3002,Mental Health Policy,1,Health Policy,"Huskamp,Haiden",0,9,0,1,0,0,0,10
210876,HLTHPOL 3003,Teaching,1,Health Policy,,0,12,0,0,0,0,0,12
210877,HLTHPOL 3004,Dissertation Research,1,Health Policy,,0,38,0,0,0,0,0,38
112732,HLTHPOL 3020,Pol Analysis Reading Course,1,Health Policy,"Bleich,Sara Naomi",0,4,0,0,0,0,0,4
207863,HLTHPOL 3040,Research Sem in Hlth Policy,1,Health Policy,"Hatfield,Laura Anne",0,18,0,0,0,0,0,18
119673,HLTHPOL 3070,Economics Reading Course,1,Health Policy,"Layton,Tim J.",0,4,0,0,0,0,0,4
160640,HLTHPOL 3080B,MPR Reading Course,1,Health Policy,"Landrum,Mary Beth",0,2,0,0,0,0,0,2
110441,HUMAN 10B,Human Colloquium 10b,1,Humanities,"Greenblatt,Stephen",79,0,0,0,0,0,0,79
215719,IAAS 390,Research,1,Inner Asian & Altaic Studies,"van der Kuijp,Leonard Willem Johannes",0,4,0,0,0,0,0,4
205874,IGBO 101BR,Advanced Igbo II,1,African & African Amer Studies,"Mugane,John M",7,0,0,0,0,0,0,7
205854,IGBO AB,Elementary Igbo,1,African & African Amer Studies,"Mugane,John M",6,0,0,2,0,0,0,8
205850,IGBO BB,Intermediate Igbo,1,African & African Amer Studies,"Mugane,John M",3,0,0,1,0,0,0,4
148503,IMMUN 202,Adv Principles of Immunology,1,Medical Sciences,"Garrett,Wendy",0,12,0,21,0,0,0,33
215751,IMMUN 203,Advances in Immunology,1,Medical Sciences,"Lingwood,Daniel Dale Kenneth",2,2,0,1,0,0,0,5
143254,IMMUN 204,Critical Readings for Immunolo,1,Medical Sciences,"Wesemann,Duane R",0,12,0,0,0,0,0,12
142204,IMMUN 301,Immunology Seminar,1,Medical Sciences,"Pillai,Shiv S.",0,11,0,0,0,0,0,11
146257,IMMUN 301QC,Autoimmunity,1,Medical Sciences,"Quintana,Francisco Javier",3,10,0,4,0,0,0,17
130342,IMMUN 305QC,Neuro-Immunology in Developmnt,1,Medical Sciences,"Chiu,Isaac",1,5,0,1,0,0,0,7
130018,IMMUN 310,Innate & Adaptive Immune Cells,1,Medical Sciences,"Pittet,Mikael J.",0,1,0,0,0,0,0,1
148325,IMMUN 312,Interplay Between the Innate,1,Medical Sciences,"Garrett,Wendy",0,1,0,0,0,0,0,1
217871,IMMUN 318QC,Innate immunity to virus,1,Medical Sciences,"Zanoni,Ivan",0,5,0,6,0,0,0,11
131509,IMMUN 319,Molecular Basis of Cell Adhesi,1,Medical Sciences,"Springer,Timothy A.",0,1,0,0,0,0,0,1
146251,IMMUN 322,Sys to Innate & Adptive Immuni,1,Medical Sciences,"Xavier,Ramnik",0,1,0,0,0,0,0,1
142667,IMMUN 324,Systems Immunology of Toleranc,1,Medical Sciences,"Benoist,Christophe O.",0,1,0,0,0,0,0,1
130345,IMMUN 326L,Mechanistic Elucidation,1,Medical Sciences,"Wu,Hao",0,2,0,0,0,0,0,2
142714,IMMUN 328R,Introduction to Research,1,Medical Sciences,"Pillai,Shiv S.",0,12,0,0,0,0,0,12
160778,IMMUN 332L,Gen dissection neural circuits,1,Medical Sciences,"Anthony,Todd Erryl",0,2,0,0,0,0,0,2
